y	x
-16.414732200000000	-71.542301600000000
-16.414426800000000	-71.542051599999900
-16.414418399999900	-71.542274100000000
-16.399791400000000	-71.531795399999900
-16.400246899999900	-71.531979000000000
-16.400238800000000	-71.531816500000000
-16.400040600000000	-71.531732300000000
-16.399894499999900	-71.531684600000000
-16.400088100000000	-71.532644800000000
-16.399779800000000	-71.532530399999900
-16.398849299999900	-71.531041299999900
-16.398624800000000	-71.531120799999900
-16.411529900000000	-71.532174400000000
-16.411464200000000	-71.532966200000000
-16.411496199999900	-71.532858800000000
-16.411287099999900	-71.532370599999900
-16.411550500000000	-71.532645299999900
-16.411142999999900	-71.532520800000000
-16.410647200000000	-71.532956100000000
-16.411167700000000	-71.531508900000000
-16.410615600000000	-71.531767599999900
-16.410915200000000	-71.531625800000000
-16.410865099999900	-71.531469400000000
-16.410961499999900	-71.532687400000000
-16.411182900000000	-71.532985800000000
-16.412295700000000	-71.531437199999900
-16.412475700000000	-71.531694299999900
-16.412828300000000	-71.530978500000000
-16.413014400000000	-71.531177200000000
-16.411644599999900	-71.532761100000000
-16.411833600000000	-71.532733399999900
-16.411671100000000	-71.533184500000000
-16.412348200000000	-71.531803900000000
-16.412209399999900	-71.531805199999900
-16.411572799999900	-71.532225199999900
-16.411421099999900	-71.531967199999900
-16.411376900000000	-71.532464300000000
-16.411380500000000	-71.532317300000000
-16.399876400000000	-71.521032000000000
-16.397913700000000	-71.526245099999900
-16.397329599999900	-71.525066699999900
-16.397495599999900	-71.525577900000000
-16.397285300000000	-71.525242199999900
-16.397429500000000	-71.525229400000000
-16.417200999999900	-71.543789399999900
-16.416599500000000	-71.544564300000000
-16.416832800000000	-71.544263700000000
-16.417216600000000	-71.547198499999900
-16.417095400000000	-71.547203499999900
-16.417204900000000	-71.547380799999900
-16.416737500000000	-71.546922800000000
-16.416429900000000	-71.547132500000000
-16.416867499999900	-71.547024699999900
-16.417268300000000	-71.546611299999900
-16.416668500000000	-71.546098599999900
-16.416206899999900	-71.548617500000000
-16.416543900000000	-71.548197400000000
-16.416608499999900	-71.548114900000000
-16.416715600000000	-71.547987699999900
-16.416459900000000	-71.547940600000000
-16.412817100000000	-71.546425400000000
-16.411856400000000	-71.545667100000000
-16.413496800000000	-71.542119299999900
-16.414107900000000	-71.541906900000000
-16.414065200000000	-71.543172799999900
-16.415438399999900	-71.539434799999900
-16.415443799999900	-71.539752800000000
-16.408291899999900	-71.537640300000000
-16.408556200000000	-71.537925700000000
-16.407055000000000	-71.534538699999900
-16.406716700000000	-71.534598799999900
-16.407098999999900	-71.530520199999900
-16.406704099999900	-71.530323600000000
-16.423978999999900	-71.549166799999900
-16.424025300000000	-71.549322399999900
-16.424112800000000	-71.549579899999900
-16.424424100000000	-71.550060000000000
-16.425415900000000	-71.550039900000000
-16.425415900000000	-71.550262500000000
-16.395218199999900	-71.536531600000000
-16.423878800000000	-71.555696299999900
-16.423755000000000	-71.556402599999900
-16.417290099999900	-71.546379200000000
-16.420265000000000	-71.546877800000000
-16.420167599999900	-71.546781100000000
-16.420054799999900	-71.546669100000000
-16.419961000000000	-71.546576000000000
-16.419218399999900	-71.548016000000000
-16.419129300000000	-71.547926000000000
-16.419016899999900	-71.547810900000000
-16.418926299999900	-71.547712399999900
-16.418640700000000	-71.548660400000000
-16.418546899999900	-71.548571999999900
-16.418433100000000	-71.548459699999900
-16.418334099999900	-71.548363899999900
-16.416673500000000	-71.548910699999900
-16.424025100000000	-71.555774499999900
-16.425034199999900	-71.556359400000000
-16.424892499999900	-71.556546499999900
-16.425295699999900	-71.558849699999900
-16.426859900000000	-71.558222999999900
-16.427434999999900	-71.558730299999900
-16.427602100000000	-71.558522499999900
-16.409819299999900	-71.529405800000000
-16.410591900000000	-71.530164999999900
-16.410689999999900	-71.530365700000000
-16.404388200000000	-71.527482199999900
-16.404247399999900	-71.527540799999900
-16.404443100000000	-71.527351400000000
-16.402813900000000	-71.525559500000000
-16.429146700000000	-71.559803400000000
-16.429193200000000	-71.559728800000000
-16.427971599999900	-71.558838300000000
-16.428028200000000	-71.558761099999900
-16.428804499999900	-71.559434300000000
-16.429086200000000	-71.559647699999900
-16.420347499999900	-71.546785999999900
-16.420848400000000	-71.546991199999900
-16.421872100000000	-71.547239399999900
-16.420732000000000	-71.547534499999900
-16.421283899999900	-71.547096800000000
-16.421429100000000	-71.547132000000000
-16.421514999999900	-71.546809199999900
-16.421549400000000	-71.546514200000000
-16.421423699999900	-71.546481999999900
-16.421241500000000	-71.546438899999900
-16.421242599999900	-71.546296299999900
-16.421217700000000	-71.546549200000000
-16.421928600000000	-71.544350699999900
-16.402510500000000	-71.535171899999900
-16.402741299999900	-71.535258200000000
-16.403137999999900	-71.535426900000000
-16.427894500000000	-71.558772399999900
-16.428048499999900	-71.558947500000000
-16.428068900000000	-71.558921499999900
-16.428141700000000	-71.558852700000000
-16.412434600000000	-71.525470400000000
-16.412343300000000	-71.525498099999900
-16.409955900000000	-71.523080500000000
-16.410857600000000	-71.523508899999900
-16.410957900000000	-71.523647800000000
-16.407923900000000	-71.516952300000000
-16.408013199999900	-71.516915600000000
-16.407760100000000	-71.516457599999900
-16.407842500000000	-71.516437499999900
-16.407463900000000	-71.514668799999900
-16.409362200000000	-71.532117900000000
-16.409508500000000	-71.532294300000000
-16.402957199999900	-71.520770299999900
-16.402522399999900	-71.520466799999900
-16.403199799999900	-71.522291800000000
-16.399743099999900	-71.522921400000000
-16.402446800000000	-71.519295400000000
-16.402516800000000	-71.519330800000000
-16.402761099999900	-71.519246499999900
-16.412632800000000	-71.529262799999900
-16.416794299999900	-71.533076699999900
-16.415571100000000	-71.551412200000000
-16.415099300000000	-71.551994300000000
-16.414309500000000	-71.527962400000000
-16.412463200000000	-71.525990399999900
-16.412697200000000	-71.526094900000000
-16.394021899999900	-71.543127900000000
-16.411237600000000	-71.544364299999900
-16.411572000000000	-71.544511499999900
-16.396761900000000	-71.547462199999900
-16.396576100000000	-71.547400499999900
-16.396339000000000	-71.547328800000000
-16.399768399999900	-71.548090700000000
-16.400237799999900	-71.548267999999900
-16.401404800000000	-71.548744799999900
-16.401284199999900	-71.549108200000000
-16.401357800000000	-71.549393300000000
-16.400867399999900	-71.548830899999900
-16.400801800000000	-71.548525600000000
-16.417520400000000	-71.551769100000000
-16.395845500000000	-71.529167400000000
-16.395656599999900	-71.529322300000000
-16.394063599999900	-71.529568400000000
-16.391597099999900	-71.530647900000000
-16.391655300000000	-71.530605100000000
-16.394517300000000	-71.528622200000000
-16.401919800000000	-71.528413099999900
-16.402481500000000	-71.527708399999900
-16.401955300000000	-71.527874400000000
-16.401832299999900	-71.528308600000000
-16.403479099999900	-71.528510600000000
-16.403332500000000	-71.528313900000000
-16.403164300000000	-71.528465900000000
-16.403115000000000	-71.527934700000000
-16.398592000000000	-71.536269899999900
-16.396870600000000	-71.540462300000000
-16.397020600000000	-71.540245900000000
-16.396989099999900	-71.540230100000000
-16.397074499999900	-71.540565099999900
-16.396986699999900	-71.540458700000000
-16.393590199999900	-71.537524899999900
-16.394166400000000	-71.537639799999900
-16.392180100000000	-71.536823100000000
-16.392070100000000	-71.536735800000000
-16.391188000000000	-71.536378799999900
-16.391615099999900	-71.536348700000000
-16.391670099999900	-71.536504899999900
-16.391942199999900	-71.536206199999900
-16.390417400000000	-71.535283100000000
-16.390318700000000	-71.535437500000000
-16.397913200000000	-71.537737899999900
-16.398474400000000	-71.537759500000000
-16.398085999999900	-71.536054899999900
-16.398295699999900	-71.535446500000000
-16.394908800000000	-71.532825500000000
-16.394386999999900	-71.532683300000000
-16.402822700000000	-71.531478399999900
-16.402524600000000	-71.531246899999900
-16.401683999999900	-71.532544500000000
-16.401749700000000	-71.532397000000000
-16.403497000000000	-71.519929399999900
-16.413652800000000	-71.527292099999900
-16.415143300000000	-71.529591499999900
-16.415733700000000	-71.530587199999900
-16.399598099999900	-71.539597200000000
-16.399435900000000	-71.539528799999900
-16.401091600000000	-71.534787399999900
-16.401477700000000	-71.533730500000000
-16.394494000000000	-71.530332900000000
-16.394806299999900	-71.530114200000000
-16.394756999999900	-71.530482800000000
-16.394594300000000	-71.530254400000000
-16.394852300000000	-71.530392300000000
-16.394708200000000	-71.530175299999900
-16.398175500000000	-71.546774799999900
-16.399237299999900	-71.546837800000000
-16.394037699999900	-71.543695900000000
-16.393895000000000	-71.544120599999900
-16.400763200000000	-71.544445699999900
-16.400900799999900	-71.543819900000000
-16.387887599999900	-71.536550399999900
-16.403795400000000	-71.547472999999900
-16.403412700000000	-71.547572200000000
-16.406695500000000	-71.550813800000000
-16.406181700000000	-71.550662399999900
-16.409359899999900	-71.549830299999900
-16.408895099999900	-71.550635099999900
-16.408844500000000	-71.550597499999900
-16.409429100000000	-71.549703399999900
-16.414445700000000	-71.532428800000000
-16.414453800000000	-71.531244099999900
-16.408419500000000	-71.527574400000000
-16.407820399999900	-71.535695300000000
-16.407467000000000	-71.535523999999900
-16.407545400000000	-71.535600700000000
-16.407826900000000	-71.534093499999900
-16.409814300000000	-71.535880300000000
-16.405626500000000	-71.541366999999900
-16.405288299999900	-71.542018900000000
-16.403786600000000	-71.543330299999900
-16.405966299999900	-71.547280799999900
-16.404152199999900	-71.543427100000000
-16.403911300000000	-71.543370499999900
-16.404220899999900	-71.543271700000000
-16.400655900000000	-71.539025100000000
-16.399892900000000	-71.538744899999900
-16.401338500000000	-71.538020500000000
-16.401311400000000	-71.538011100000000
-16.400612299999900	-71.540094600000000
-16.400395199999900	-71.540018399999900
-16.410001600000000	-71.546010300000000
-16.408840999999900	-71.545056200000000
-16.408653200000000	-71.545019699999900
-16.408611499999900	-71.545000999999900
-16.413568000000000	-71.542061000000000
-16.414004400000000	-71.541896600000000
-16.414279300000000	-71.539414600000000
-16.416635100000000	-71.534570700000000
-16.397255900000000	-71.547325999999900
-16.399945400000000	-71.549095100000000
-16.399935599999900	-71.548418499999900
-16.399447899999900	-71.548646599999900
-16.400065500000000	-71.548199900000000
-16.400079099999900	-71.546421499999900
-16.399883100000000	-71.545821799999900
-16.399931599999900	-71.546421300000000
-16.400141900000000	-71.545920199999900
-16.400190500000000	-71.546156900000000
-16.400057900000000	-71.546107899999900
-16.399815799999900	-71.546010899999900
-16.412703199999900	-71.526271699999900
-16.413048900000000	-71.526729200000000
-16.411263099999900	-71.521398300000000
-16.411256099999900	-71.521662399999900
-16.411362499999900	-71.521687499999900
-16.410810099999900	-71.519831199999900
-16.410094600000000	-71.518597600000000
-16.410784400000000	-71.517583999999900
-16.410674600000000	-71.517581500000000
-16.410468600000000	-71.518878299999900
-16.410451399999900	-71.518743000000000
-16.410423999999900	-71.518885900000000
-16.410402999999900	-71.518752699999900
-16.415199000000000	-71.532289100000000
-16.413936300000000	-71.530299099999900
-16.404115300000000	-71.546171799999900
-16.403939800000000	-71.545897499999900
-16.412201000000000	-71.553015500000000
-16.412398700000000	-71.553667599999900
-16.412213099999900	-71.553278199999900
-16.426538000000000	-71.552019599999900
-16.430298400000000	-71.562586499999900
-16.429835199999900	-71.562300500000000
-16.430341899999900	-71.562196999999900
-16.428475100000000	-71.559268500000000
-16.426639800000000	-71.559816200000000
-16.426726500000000	-71.559710600000000
-16.426309000000000	-71.559061299999900
-16.428705300000000	-71.561202600000000
-16.427899400000000	-71.560758500000000
-16.428676599999900	-71.561278500000000
-16.429122000000000	-71.560083899999900
-16.428915000000000	-71.559623200000000
-16.429396100000000	-71.561465600000000
-16.387828400000000	-71.537042200000000
-16.406050000000000	-71.523418500000000
-16.405931599999900	-71.524340600000000
-16.406027300000000	-71.524413800000000
-16.404904899999900	-71.524984500000000
-16.404692000000000	-71.525561900000000
-16.404696300000000	-71.525188999999900
-16.388045099999900	-71.536597700000000
-16.387757199999900	-71.536524400000000
-16.387793800000000	-71.536849500000000
-16.388041300000000	-71.536893399999900
-16.388859799999900	-71.537156199999900
-16.389283599999900	-71.537139999999900
-16.389314899999900	-71.537100300000000
-16.389666200000000	-71.537105199999900
-16.388114699999900	-71.536934599999900
-16.388331900000000	-71.536830300000000
-16.390986600000000	-71.532953100000000
-16.390881600000000	-71.532908699999900
-16.390804599999900	-71.532889699999900
-16.390707100000000	-71.532857699999900
-16.390680700000000	-71.532995600000000
-16.390806399999900	-71.532396500000000
-16.389044400000000	-71.530973799999900
-16.388918499999900	-71.530848000000000
-16.389450700000000	-71.529956200000000
-16.418794699999900	-71.549144499999900
-16.408522300000000	-71.522651600000000
-16.408788099999900	-71.522472600000000
-16.421676399999900	-71.550128900000000
-16.423629800000000	-71.547973700000000
-16.417999300000000	-71.546530500000000
-16.414605999999900	-71.543523300000000
-16.410564699999900	-71.537175500000000
-16.411765400000000	-71.538787999999900
-16.409255600000000	-71.538763200000000
-16.409402600000000	-71.544946999999900
-16.408780799999900	-71.545345499999900
-16.408461100000000	-71.545012999999900
-16.411184200000000	-71.530120400000000
-16.409870699999900	-71.529620600000000
-16.410488000000000	-71.528106500000000
-16.409490200000000	-71.528352400000000
-16.408888999999900	-71.528002700000000
-16.406528600000000	-71.529285599999900
-16.407410800000000	-71.528614399999900
-16.406290500000000	-71.529005900000000
-16.406145400000000	-71.529645400000000
-16.406041999999900	-71.537212400000000
-16.391152800000000	-71.536266400000000
-16.387580000000000	-71.533007299999900
-16.390702999999900	-71.529718799999900
-16.388948100000000	-71.529417899999900
-16.400378300000000	-71.549396500000000
-16.400000100000000	-71.549963599999900
-16.398313900000000	-71.546459100000000
-16.400733400000000	-71.548495799999900
-16.401601400000000	-71.549524700000000
-16.400591500000000	-71.548951400000000
-16.402217300000000	-71.546451500000000
-16.400809400000000	-71.545911200000000
-16.410464300000000	-71.546853100000000
-16.410516800000000	-71.546604500000000
-16.410606600000000	-71.545972699999900
-16.410728599999900	-71.547068300000000
-16.412588299999900	-71.546556400000000
-16.412069200000000	-71.548327200000000
-16.411792299999900	-71.548050099999900
-16.412876000000000	-71.544139799999900
-16.413167699999900	-71.539688200000000
-16.413301400000000	-71.540132600000000
-16.411998900000000	-71.539985599999900
-16.411888900000000	-71.536015100000000
-16.408911600000000	-71.534122999999900
-16.409442599999900	-71.533661499999900
-16.407927900000000	-71.532981500000000
-16.393052600000000	-71.536536900000000
-16.395488799999900	-71.527350999999900
-16.396466100000000	-71.547609600000000
-16.409483099999900	-71.518793400000000
-16.409021100000000	-71.518899300000000
-16.409606400000000	-71.519334400000000
-16.408956499999900	-71.520810100000000
-16.409097200000000	-71.519465600000000
-16.407363199999900	-71.518055799999900
-16.404579699999900	-71.522196699999900
-16.401350499999900	-71.520825000000000
-16.393388000000000	-71.529078999999900
-16.393502300000000	-71.529055299999900
-16.417676000000000	-71.540333500000000
-16.418163600000000	-71.539818900000000
-16.416616399999900	-71.539354399999900
-16.416707800000000	-71.539335600000000
-16.392071900000000	-71.537016100000000
-16.389190400000000	-71.535700100000000
-16.388559900000000	-71.535032500000000
-16.388188599999900	-71.534992599999900
-16.391361799999900	-71.536643999999900
-16.391976600000000	-71.531985800000000
-16.394157799999900	-71.531886999999900
-16.394216600000000	-71.531636700000000
-16.392284199999900	-71.534760300000000
-16.400979599999900	-71.545556599999900
-16.396951000000000	-71.542620799999900
-16.415787300000000	-71.535849799999900
-16.416778900000000	-71.538705100000000
-16.416644900000000	-71.535445100000000
-16.415928500000000	-71.534441099999900
-16.416370600000000	-71.537903299999900
-16.417531400000000	-71.537430700000000
-16.418018499999900	-71.537284499999900
-16.416190100000000	-71.535761600000000
-16.416877899999900	-71.537146899999900
-16.417006300000000	-71.537596600000000
-16.416628100000000	-71.538396599999900
-16.417712000000000	-71.537968399999900
-16.415324500000000	-71.534148099999900
-16.415431300000000	-71.534326300000000
-16.396427500000000	-71.528320899999900
-16.399047100000000	-71.527904399999900
-16.398437600000000	-71.539539399999900
-16.397457599999900	-71.535790300000000
-16.414231999999900	-71.533743299999900
-16.413947199999900	-71.534142299999900
-16.413774100000000	-71.534043299999900
-16.413613699999900	-71.533949399999900
-16.413766400000000	-71.534445000000000
-16.413678000000000	-71.534157899999900
-16.413354300000000	-71.534472199999900
-16.413654600000000	-71.534082200000000
-16.413786500000000	-71.534051599999900
-16.413779699999900	-71.533889099999900
-16.413347800000000	-71.534046000000000
-16.413509099999900	-71.533987400000000
-16.413893800000000	-71.533847699999900
-16.413783800000000	-71.533490099999900
-16.414037199999900	-71.533390600000000
-16.412551300000000	-71.534943400000000
-16.412611900000000	-71.534815600000000
-16.413260000000000	-71.534582200000000
-16.413360000000000	-71.534888300000000
-16.413175700000000	-71.534100699999900
-16.413428499999900	-71.534016699999900
-16.413395300000000	-71.533914199999900
-16.412903000000000	-71.534180199999900
-16.412775199999900	-71.534221000000000
-16.411837200000000	-71.534534399999900
-16.406033699999900	-71.522137799999900
-16.407675999999900	-71.525076999999900
-16.411385100000000	-71.528504900000000
-16.409199699999900	-71.526105799999900
-16.402313199999900	-71.535287999999900
-16.402714300000000	-71.534196800000000
-16.403379200000000	-71.535733399999900
-16.398730499999900	-71.538706500000000
-16.401892600000000	-71.541734700000000
-16.401734999999900	-71.540777800000000
-16.402478200000000	-71.540473899999900
-16.415568900000000	-71.541762399999900
-16.416278599999900	-71.539827099999900
-16.416724299999900	-71.540876900000000
-16.416414799999900	-71.540373500000000
-16.416242300000000	-71.539444000000000
-16.416410500000000	-71.548800200000000
-16.417488800000000	-71.551374499999900
-16.416798199999900	-71.549235800000000
-16.416181399999900	-71.549192399999900
-16.419968999999900	-71.544393400000000
-16.418352899999900	-71.544829100000000
-16.417957900000000	-71.546465299999900
-16.417282000000000	-71.546455399999900
-16.418477400000000	-71.544681699999900
-16.419313100000000	-71.543746100000000
-16.417123900000000	-71.543782300000000
-16.417460699999900	-71.543829500000000
-16.418494100000000	-71.542942800000000
-16.420613599999900	-71.542315700000000
-16.417798699999900	-71.541705899999900
-16.417353299999900	-71.540567800000000
-16.417794000000000	-71.541382600000000
-16.418839599999900	-71.540719899999900
-16.417594099999900	-71.540988900000000
-16.418559999999900	-71.540307100000000
-16.418769200000000	-71.540609300000000
-16.419048300000000	-71.539618399999900
-16.418501700000000	-71.540200600000000
-16.419366799999900	-71.539379800000000
-16.419125900000000	-71.538929400000000
-16.419084000000000	-71.538841099999900
-16.419362899999900	-71.538658299999900
-16.417769700000000	-71.536295600000000
-16.416723300000000	-71.536616699999900
-16.417253299999900	-71.536453100000000
-16.417881099999900	-71.538682699999900
-16.418072200000000	-71.538850499999900
-16.418896799999900	-71.538517900000000
-16.419521100000000	-71.538042599999900
-16.419757199999900	-71.538378100000000
-16.418463700000000	-71.536506000000000
-16.417364299999900	-71.534917199999900
-16.417936000000000	-71.536887500000000
-16.418064999999900	-71.537307400000000
-16.418687400000000	-71.536831699999900
-16.418368399999900	-71.537076400000000
-16.418982100000000	-71.537957199999900
-16.418675900000000	-71.538188500000000
-16.413022099999900	-71.539191599999900
-16.412660200000000	-71.540931700000000
-16.414110800000000	-71.541305399999900
-16.412907400000000	-71.541280999999900
-16.413988900000000	-71.540881600000000
-16.409439700000000	-71.540219100000000
-16.408517499999900	-71.538137699999900
-16.410411400000000	-71.538940600000000
-16.410572599999900	-71.538127399999900
-16.410349199999900	-71.538307000000000
-16.409611099999900	-71.538328899999900
-16.412092300000000	-71.536560499999900
-16.410196800000000	-71.537519000000000
-16.409864400000000	-71.537960699999900
-16.408404000000000	-71.536693499999900
-16.405830099999900	-71.535645000000000
-16.405662599999900	-71.535669299999900
-16.401026399999900	-71.541882000000000
-16.404904599999900	-71.543890500000000
-16.409885200000000	-71.546799100000000
-16.411508800000000	-71.548412200000000
-16.411855899999900	-71.546973800000000
-16.411384399999900	-71.546779299999900
-16.410024400000000	-71.545851299999900
-16.410949500000000	-71.545322499999900
-16.409997799999900	-71.546043299999900
-16.409185699999900	-71.545771200000000
-16.409375300000000	-71.545015000000000
-16.410211799999900	-71.545340400000000
-16.409337600000000	-71.543972299999900
-16.409425299999900	-71.544500499999900
-16.407937400000000	-71.545357100000000
-16.408126299999900	-71.544996800000000
-16.405182300000000	-71.543410300000000
-16.406009000000000	-71.543919099999900
-16.404862900000000	-71.540824599999900
-16.404475500000000	-71.541688300000000
-16.407280700000000	-71.542882599999900
-16.407732599999900	-71.543065299999900
-16.407851200000000	-71.544001100000000
-16.408236700000000	-71.543267299999900
-16.407134800000000	-71.543250400000000
-16.411737800000000	-71.544863800000000
-16.411683799999900	-71.545581200000000
-16.411905200000000	-71.545000700000000
-16.411819600000000	-71.545424100000000
-16.420019600000000	-71.540599099999900
-16.419197400000000	-71.541250500000000
-16.419787299999900	-71.540159299999900
-16.419012100000000	-71.540977600000000
-16.417141699999900	-71.540597199999900
-16.416961400000000	-71.540852299999900
-16.417808699999900	-71.539270000000000
-16.416732499999900	-71.539427799999900
-16.417557800000000	-71.540296600000000
-16.417219100000000	-71.539354700000000
-16.416365800000000	-71.541145499999900
-16.415998200000000	-71.540547399999900
-16.415146199999900	-71.541014000000000
-16.415917000000000	-71.541481700000000
-16.415552999999900	-71.540791299999900
-16.414479300000000	-71.540353600000000
-16.413553000000000	-71.538857699999900
-16.413290300000000	-71.536394799999900
-16.414793499999900	-71.539050500000000
-16.416108900000000	-71.538678000000000
-16.415622200000000	-71.537710899999900
-16.415143300000000	-71.536043699999900
-16.414423299999900	-71.537383700000000
-16.415434699999900	-71.537079300000000
-16.414911300000000	-71.537236199999900
-16.414638900000000	-71.536172300000000
-16.414696599999900	-71.538540100000000
-16.414977499999900	-71.535598899999900
-16.414390300000000	-71.535058399999900
-16.414888099999900	-71.535600900000000
-16.415526600000000	-71.535344800000000
-16.416294900000000	-71.534978899999900
-16.416105399999900	-71.534712700000000
-16.410953599999900	-71.532253999999900
-16.411413199999900	-71.530649900000000
-16.410165700000000	-71.530605499999900
-16.410955600000000	-71.529359499999900
-16.413025399999900	-71.530401800000000
-16.412310399999900	-71.532085800000000
-16.411583799999900	-71.531678600000000
-16.411928499999900	-71.530469299999900
-16.412268399999900	-71.531074099999900
-16.411633999999900	-71.529821400000000
-16.411486799999900	-71.529219699999900
-16.412397200000000	-71.529403599999900
-16.411781300000000	-71.530171400000000
-16.409179500000000	-71.521322299999900
-16.410109800000000	-71.520846800000000
-16.387422200000000	-71.537283599999900
-16.408839700000000	-71.518210600000000
-16.409580600000000	-71.518051700000000
-16.409326700000000	-71.518106200000000
-16.408661599999900	-71.517137700000000
-16.408623500000000	-71.516549699999900
-16.410186700000000	-71.517014500000000
-16.408234600000000	-71.515822900000000
-16.407554600000000	-71.514629400000000
-16.407705400000000	-71.514563999999900
-16.408082700000000	-71.517679299999900
-16.405316599999900	-71.518975200000000
-16.404921000000000	-71.518018900000000
-16.404781600000000	-71.517723799999900
-16.404446100000000	-71.518332999999900
-16.404788900000000	-71.519211400000000
-16.405428499999900	-71.517792299999900
-16.406328299999900	-71.518529099999900
-16.405932799999900	-71.517567000000000
-16.404120899999900	-71.522613300000000
-16.401094300000000	-71.521299700000000
-16.400766800000000	-71.521856400000000
-16.402057500000000	-71.521117300000000
-16.401737199999900	-71.521557900000000
-16.400972800000000	-71.522601600000000
-16.400262500000000	-71.523612799999900
-16.403023200000000	-71.523091600000000
-16.402305200000000	-71.526249899999900
-16.400018500000000	-71.528038300000000
-16.399574800000000	-71.527481600000000
-16.399487199999900	-71.528484399999900
-16.399491800000000	-71.529240400000000
-16.399034199999900	-71.528594999999900
-16.398898899999900	-71.529715400000000
-16.398657499999900	-71.529402099999900
-16.399270600000000	-71.528928399999900
-16.402566199999900	-71.531848199999900
-16.402055099999900	-71.532705399999900
-16.401675900000000	-71.533805500000000
-16.409776399999900	-71.536043399999900
-16.410431400000000	-71.534062300000000
-16.409984300000000	-71.534820800000000
-16.406681500000000	-71.515010000000000
-16.401096500000000	-71.547396699999900
-16.401292900000000	-71.546797400000000
-16.400400699999900	-71.544388699999900
-16.401314800000000	-71.544922299999900
-16.402484500000000	-71.545938899999900
-16.401229000000000	-71.545070100000000
-16.397237700000000	-71.546030900000000
-16.401055700000000	-71.545424800000000
-16.400938300000000	-71.519222999999900
-16.401033300000000	-71.519289799999900
-16.400213900000000	-71.520344199999900
-16.403828000000000	-71.528983299999900
-16.403968100000000	-71.527951099999900
-16.405368299999900	-71.531074899999900
-16.403658900000000	-71.529951600000000
-16.404435299999900	-71.530885400000000
-16.404892600000000	-71.530486199999900
-16.405513200000000	-71.530355400000000
-16.406222799999900	-71.529744399999900
-16.406609300000000	-71.532660199999900
-16.386647300000000	-71.536649800000000
-16.386478900000000	-71.536997499999900
-16.387135900000000	-71.536674899999900
-16.390135999999900	-71.536918999999900
-16.391115500000000	-71.538812600000000
-16.409878100000000	-71.520321699999900
-16.410240000000000	-71.522755399999900
-16.410083700000000	-71.522788899999900
-16.409823599999900	-71.522629499999900
-16.410023200000000	-71.522771700000000
-16.409960699999900	-71.522880999999900
-16.410090799999900	-71.522929899999900
-16.407683200000000	-71.523729299999900
-16.407407500000000	-71.522758100000000
-16.408381800000000	-71.522383199999900
-16.407847300000000	-71.522699599999900
-16.407346799999900	-71.521690899999900
-16.406351200000000	-71.522611699999900
-16.407489200000000	-71.522163000000000
-16.409451300000000	-71.520547899999900
-16.431963499999900	-71.562421999999900
-16.430426700000000	-71.562114199999900
-16.430873399999900	-71.561490399999900
-16.429804000000000	-71.561716399999900
-16.430109900000000	-71.560851900000000
-16.431116400000000	-71.562837700000000
-16.416163200000000	-71.537486799999900
-16.404306399999900	-71.518002499999900
-16.403759300000000	-71.517183200000000
-16.404636000000000	-71.517074899999900
-16.403961800000000	-71.517499900000000
-16.403559500000000	-71.517752400000000
-16.404739700000000	-71.517240099999900
-16.404059600000000	-71.517637899999900
-16.403639900000000	-71.517906199999900
-16.402946799999900	-71.518099500000000
-16.410279899999900	-71.536111399999900
-16.409438399999900	-71.525473899999900
-16.409858799999900	-71.525145600000000
-16.410435700000000	-71.525990600000000
-16.410133299999900	-71.525545100000000
-16.411125899999900	-71.526085300000000
-16.410526300000000	-71.527195000000000
-16.407758800000000	-71.529182399999900
-16.407377000000000	-71.528640199999900
-16.405738199999900	-71.528319600000000
-16.388171600000000	-71.532307099999900
-16.387577799999900	-71.532284300000000
-16.387585099999900	-71.530065500000000
-16.390589899999900	-71.529623900000000
-16.390733099999900	-71.529485600000000
-16.391276800000000	-71.532128999999900
-16.394403900000000	-71.544320099999900
-16.395142799999900	-71.544609800000000
-16.395861499999900	-71.545314000000000
-16.414105100000000	-71.542020399999900
-16.414200999999900	-71.542255100000000
-16.415123200000000	-71.542335800000000
-16.415277000000000	-71.542349299999900
-16.410827300000000	-71.552969200000000
-16.411939499999900	-71.552867100000000
-16.400417600000000	-71.542190700000000
-16.400542800000000	-71.541833400000000
-16.399600899999900	-71.540942700000000
-16.399170399999900	-71.540744300000000
-16.398614999999900	-71.540196800000000
-16.398013100000000	-71.540555800000000
-16.397560899999900	-71.540447099999900
-16.397533899999900	-71.540429799999900
-16.398078600000000	-71.547277500000000
-16.423880199999900	-71.547209400000000
-16.423081100000000	-71.545966100000000
-16.419198699999900	-71.547845499999900
-16.410415300000000	-71.550488999999900
-16.413938600000000	-71.532390599999900
-16.413234500000000	-71.532806899999900
-16.413038400000000	-71.532431700000000
-16.413420700000000	-71.532696799999900
-16.413219800000000	-71.532297799999900
-16.413089400000000	-71.532529199999900
-16.412543299999900	-71.532858800000000
-16.413191600000000	-71.531042600000000
-16.402941400000000	-71.516543999999900
-16.402929700000000	-71.517944400000000
-16.401949399999900	-71.517928400000000
-16.402893599999900	-71.518058400000000
-16.406349299999900	-71.535068400000000
-16.408868600000000	-71.538451899999900
-16.398064900000000	-71.530386100000000
-16.382954900000000	-71.536368600000000
-16.384264800000000	-71.536929599999900
-16.385679000000000	-71.537404600000000
-16.408151000000000	-71.538314400000000
-16.407885400000000	-71.537983199999900
